"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度"
"102","1945","平等院観音堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","鎌倉前期","19020417","","京都府","京都府宇治市宇治蓮華","","平等院","","34.89015000000000","135.80770000000000"
"102","1943","平等院鳳凰堂","両翼廊（南）","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","平安中期","18971228","19510609","京都府","京都府宇治市宇治蓮華","","平等院","","34.88914000000000","135.80770000000000"
"102","1944","平等院鳳凰堂","尾廊","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","平安中期","18971228","19510609","京都府","京都府宇治市宇治蓮華","","平等院","","34.88927000000000","135.80740000000000"
"102","1941","平等院鳳凰堂","中堂","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","平安中期","18971228","19510609","京都府","京都府宇治市宇治蓮華","","平等院","","34.88929000000000","135.80760000000000"
"102","1942","平等院鳳凰堂","両翼廊（北）","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","平安中期","18971228","19510609","京都府","京都府宇治市宇治蓮華","","平等院","","34.88943000000000","135.80760000000000"
"102","1597","平野神社本殿","（第三・四殿）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19220413","","京都府","京都府京都市北区平野宮本町","","平野神社","","35.03257000000000","135.73190000000000"
"102","1596","平野神社本殿","（第一・二殿）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19220413","","京都府","京都府京都市北区平野宮本町","","平野神社","","35.03267000000000","135.73190000000000"
"102","1899","福王子神社","鳥居","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19730602","","京都府","京都府京都市右京区宇多野福王子町","","福王子神社","","35.02885000000000","135.70900000000000"
"102","1898","福王子神社","拝殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19730602","","京都府","京都府京都市右京区宇多野福王子町","","福王子神社","","35.02895000000000","135.70910000000000"
"102","1897","福王子神社","本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19730602","","京都府","京都府京都市右京区宇多野福王子町","","福王子神社","","35.02907000000000","135.70910000000000"
"102","2054","普濟寺仏殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町前期","19150326","","京都府","京都府南丹市園部町若森","","普濟寺","","35.05703000000000","135.45690000000000"
"102","1921","藤森神社境内社大将軍社社殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町後期","19060414","","京都府","京都府京都市伏見区深草鳥居崎町","","藤森神社","","34.95151000000000","135.77140000000000"
"102","1922","藤森神社境内社八幡宮本殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町後期","19060414","","京都府","京都府京都市伏見区深草鳥居崎町","","藤森神社","","34.95152000000000","135.77160000000000"
"102","1925","伏見稲荷大社","本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町後期","19090405","","京都府","京都府京都市伏見区深草薮ノ内町","","伏見稲荷大社","","34.96718000000000","135.77330000000000"
"102","1926","伏見稲荷大社御茶屋","","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸前期","19270425","","京都府","京都府京都市伏見区深草薮ノ内町","","伏見稲荷大社","","34.96692000000000","135.77310000000000"
"102","00004718","伏見稲荷大社","南北廻廊（南廻廊）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸中期","20140127","","京都府","京都府京都市伏見区深草薮ノ内町","","伏見稲荷大社","","34.96702000000000","135.77260000000000"
"102","00004717","伏見稲荷大社","楼門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","桃山","20140127","","京都府","京都府京都市伏見区深草薮ノ内町","","伏見稲荷大社","","34.96712000000000","135.77260000000000"
"102","00004716","伏見稲荷大社","外拝殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸末期","20140127","","京都府","京都府京都市伏見区深草薮ノ内町","","伏見稲荷大社","","34.96714000000000","135.77280000000000"
"102","00004724","伏見稲荷大社","南北廻廊（北廻廊）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸中期","20140117","","京都府","京都府京都市伏見区深草薮ノ内町","","伏見稲荷大社","","34.96722000000000","135.77260000000000"
"102","00004719","伏見稲荷大社","奥宮","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","桃山","20140127","","京都府","京都府京都市伏見区深草薮ノ内町","","伏見稲荷大社","","34.96729000000000","135.77400000000000"
"102","00004715","伏見稲荷大社","権殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","20140127","","京都府","京都府京都市伏見区深草薮ノ内町","","伏見稲荷大社","","34.96733000000000","135.77340000000000"
"102","00004720","伏見稲荷大社","白狐社","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","平安前期","20140127","","京都府","京都府京都市伏見区深草薮ノ内町","","伏見稲荷大社","","34.96738000000000","135.77400000000000"
"102","1682","峰定寺仁王門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町前期","19040218","","京都府","京都府京都市左京区花背原地町","","峰定寺","","35.23564000000000","135.79370000000000"
"102","1681","峰定寺本堂及び供水所","供水所","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町前期","19040218","","京都府","京都府京都市左京区花背原地町","","峰定寺","","35.23573000000000","135.79350000000000"
"102","1680","峰定寺本堂及び供水所","本堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町前期","19040218","","京都府","京都府京都市左京区花背原地町","","峰定寺","","35.23574000000000","135.79380000000000"
"102","1722","旧武徳殿","","国宝・重要文化財(建造物)","重要文化財","近代／文化施設","","明治","19960709","","京都府","京都府京都市左京区聖護院円頓美町46番地2","","京都市","","35.01635000000000","135.78080000000000"
"102","00004480","平安神宮","應天門","国宝・重要文化財(建造物)","重要文化財","近代／宗教","","明治","20101224","","京都府","京都府京都市左京区岡崎入江町、岡崎西天王町","","平安神宮","","35.01543000000000","135.78240000000000"
"102","00004479","平安神宮","白虎楼","国宝・重要文化財(建造物)","重要文化財","近代／宗教","","明治","20101224","","京都府","京都府京都市左京区岡崎入江町、岡崎西天王町","","平安神宮","","35.01620000000000","135.78190000000000"
"102","00004478","平安神宮","蒼龍楼","国宝・重要文化財(建造物)","重要文化財","近代／宗教","","明治","20101224","","京都府","京都府京都市左京区岡崎入江町、岡崎西天王町","","平安神宮","","35.01623000000000","135.78290000000000"
"102","00004477","平安神宮","東西歩廊（西歩廊）","国宝・重要文化財(建造物)","重要文化財","近代／宗教","","明治","20101224","","京都府","京都府京都市左京区岡崎入江町、岡崎西天王町","","平安神宮","","35.01646000000000","135.78190000000000"
"102","00004476","平安神宮","東西歩廊（東歩廊）","国宝・重要文化財(建造物)","重要文化財","近代／宗教","","明治","20101224","","京都府","京都府京都市左京区岡崎入江町、岡崎西天王町","","平安神宮","","35.01646000000000","135.78290000000000"
"102","00004475","平安神宮","大極殿","国宝・重要文化財(建造物)","重要文化財","近代／宗教","","明治","20101224","","京都府","京都府京都市左京区岡崎入江町、岡崎西天王町","","平安神宮","","35.01662000000000","135.78240000000000"
